CountryNum,StateNum,Route,RPID,ObsNum,RunDate,AOU,EnglishName,ScientificName,Stop1,Stop2,Stop3,Stop4,Stop5,Stop6,Stop7,Stop8,Stop9,Stop10,Stop11,Stop12,Stop13,Stop14,Stop15,Stop16,Stop17,Stop18,Stop19,Stop20,Stop21,Stop22,Stop23,Stop24,Stop25,Stop26,Stop27,Stop28,Stop29,Stop30,Stop31,Stop32,Stop33,Stop34,Stop35,Stop36,Stop37,Stop38,Stop39,Stop40,Stop41,Stop42,Stop43,Stop44,Stop45,Sto 46,Stop47,Stop48,Stop49,Stop50
484,2,8,101,990849,6/22/2018,3370,Red-tailed Hawk,Buteo jamaicensis,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,2,8,101,990849,6/22/2018,3600,American Kestrel,Falco sparverius,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,2,8,101,990849,6/22/2018,3780,Burrowing Owl,Athene cunicularia,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,2,8,101,990849,6/22/2018,3850,Greater Roadrunner,Geococcyx californianus,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,2,8,101,990849,6/22/2018,4300,Costa's Hummingbird,Calypte costae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
484,2,8,101,990849,6/22/2018,4402,unid. hummingbird,Trochilid sp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,2,8,101,990849,6/22/2018,4470,Western Kingbird,Tyrannus verticalis,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0
484,2,8,101,990849,6/22/2018,4540,Ash-throated Flycatcher,Myiarchus cinerascens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
484,2,8,101,990849,6/22/2018,4580,Black Phoebe,Sayornis nigricans,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
484,2,8,101,990849,6/22/2018,4860,Common Raven,Corvus corax,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,2,8,101,990849,6/22/2018,4930,European Starling,Sturnus vulgaris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,2,8,101,990849,6/22/2018,4950,Brown-headed Cowbird,Molothrus ater,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,2,8,101,990849,6/22/2018,4970,Yellow-headed Blackbird,Xanthocephalus xanthocephalus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,2,8,101,990849,6/22/2018,4980,Red-winged Blackbird,Agelaius phoeniceus,2,0,0,0,2,21,2,0,2,3,2,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
484,2,8,101,990849,6/22/2018,5011,Western Meadowlark,Sturnella neglecta,2,2,1,0,1,1,1,0,1,2,1,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,2,8,101,990849,6/22/2018,5080,Bullock's Oriole,Icterus bullockii,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,2,8,101,990849,6/22/2018,5120,Great-tailed Grackle,Quiscalus mexicanus,0,1,0,3,0,0,0,1,0,3,0,0,0,0,1,0,2,0,2,1,1,7,0,0,2,2,2,0,1,0,2,1,1,1,3,2,9,0,2,0,0,0,1,0,0,1,0,0,0,0
484,2,8,101,990849,6/22/2018,5810,Song Sparrow,Melospiza melodia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,2,8,101,990849,6/22/2018,5920,Abert's Towhee,Melozone aberti,2,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
484,2,8,101,990849,6/22/2018,5970,Blue Grosbeak,Passerina caerulea,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,2,8,101,990849,6/22/2018,6120,Cliff Swallow,Petrochelidon pyrrhonota,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,90,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
484,2,8,101,990849,6/22/2018,6170,Northern Rough-winged Swallow,Stelgidopteryx serripennis,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,2,8,101,990849,6/22/2018,6810,Common Yellowthroat,Geothlypis trichas,0,0,0,0,1,1,1,0,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,2,8,101,990849,6/22/2018,6882,House Sparrow,Passer domesticus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,3,10,1,6,4,16,9,9,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
484,2,8,101,990849,6/22/2018,7030,Northern Mockingbird,Mimus polyglottos,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,2,8,101,990849,6/22/2018,7120,Crissal Thrasher,Toxostoma crissale,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,2,8,101,990849,6/22/2018,7460,Verdin,Auriparus flaviceps,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
484,2,8,101,990849,6/22/2018,7520,Black-tailed Gnatcatcher,Polioptila melanura,0,1,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
484,2,8,101,990849,6/22/2018,22860,Eurasian Collared-Dove,Streptopelia decaocto,0,0,0,0,0,0,0,0,0,3,0,0,0,1,16,0,0,0,0,2,3,0,0,2,1,1,0,3,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,3,0,0,0
484,3,23,101,1091207,7/7/2011,2940,California Quail,Callipepla californica,1,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,3,23,101,1091207,7/7/2011,3190,White-winged Dove,Zenaida asiatica,0,0,1,2,1,0,0,1,1,1,0,1,1,1,1,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0
484,3,23,101,1091207,7/7/2011,3250,Turkey Vulture,Cathartes aura,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
484,3,23,101,1091207,7/7/2011,3350,Harris's Hawk,Parabuteo unicinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
484,3,23,101,1091207,7/7/2011,3450,Common Black Hawk,Buteogallus anthracinus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,3,23,101,1091207,7/7/2011,3960,Ladder-backed Woodpecker,Dryobates scalaris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
484,3,23,101,1091207,7/7/2011,4110,Gila Woodpecker,Melanerpes uropygialis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
484,3,23,101,1091207,7/7/2011,4300,Costa's Hummingbird,Calypte costae,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,3,23,101,1091207,7/7/2011,4540,Ash-throated Flycatcher,Myiarchus cinerascens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,3,23,101,1091207,7/7/2011,5050,Hooded Oriole,Icterus cucullatus,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,3,23,101,1091207,7/7/2011,5190,House Finch,Haemorhous mexicanus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0
484,3,23,101,1091207,7/7/2011,5930,Northern Cardinal,Cardinalis cardinalis,1,1,1,2,0,0,0,1,0,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,1,1,0
484,3,23,101,1091207,7/7/2011,6882,House Sparrow,Passer domesticus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,3,23,101,1091207,7/7/2011,7130,Cactus Wren,Campylorhynchus brunneicapillus,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,2,1,0
484,3,23,101,1091207,7/7/2011,7170,Canyon Wren,Catherpes mexicanus,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
484,3,23,101,1091207,7/7/2011,7460,Verdin,Auriparus flaviceps,0,0,0,0,1,3,1,2,1,0,0,1,2,1,0,1,2,1,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,2,0,0,3,0,1,0,2,0,0,0,0,0,0,0
484,3,32,101,1180185,6/28/2015,2940,California Quail,Callipepla californica,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,3,32,101,1180185,6/28/2015,3190,White-winged Dove,Zenaida asiatica,0,0,4,5,1,3,2,2,1,2,1,1,5,4,3,6,2,3,3,7,2,5,4,2,2,4,0,1,1,1,2,1,3,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0
484,3,32,101,1180185,6/28/2015,3200,Common Ground-Dove,Columbina passerina,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
484,3,32,101,1180185,6/28/2015,3250,Turkey Vulture,Cathartes aura,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,9,1,0,1,0,1,0,0,1,0,2,0,0,1,0,0,0,0,1,0,0,0,0,2,0,1,1,0,3,0,0,0,0,0
484,3,32,101,1180185,6/28/2015,3370,Red-tailed Hawk,Buteo jamaicensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
484,3,32,101,1180185,6/28/2015,3600,American Kestrel,Falco sparverius,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
484,3,32,101,1180185,6/28/2015,3620,Crested Caracara,Caracara cheriway,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
484,3,32,101,1180185,6/28/2015,3850,Greater Roadrunner,Geococcyx californianus,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,3,32,101,1180185,6/28/2015,3960,Ladder-backed Woodpecker,Dryobates scalaris,3,0,2,0,0,1,1,0,0,5,0,0,0,0,0,1,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
484,3,32,101,1180185,6/28/2015,4110,Gila Woodpecker,Melanerpes uropygialis,5,2,3,1,2,1,1,2,1,2,0,0,0,0,0,4,0,0,1,3,2,3,3,2,1,0,2,0,0,1,0,0,0,2,1,2,3,4,5,5,4,1,3,3,4,0,0,0,0,0
484,3,32,101,1180185,6/28/2015,4140,Gilded Flicker,Colaptes chrysoides,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
484,3,32,101,1180185,6/28/2015,4300,Costa's Hummingbird,Calypte costae,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,3,32,101,1180185,6/28/2015,4400,Xantus's Hummingbird,Hylocharis xantusii,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,3,32,101,1180185,6/28/2015,4540,Ash-throated Flycatcher,Myiarchus cinerascens,2,0,1,0,1,5,0,2,0,0,2,2,0,1,3,0,1,0,1,3,2,2,0,2,0,0,1,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
484,3,32,101,1180185,6/28/2015,4812,California Scrub-Jay,Aphelocoma californica,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,3,32,101,1180185,6/28/2015,4860,Common Raven,Corvus corax,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,3,32,101,1180185,6/28/2015,4950,Brown-headed Cowbird,Molothrus ater,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,3,32,101,1180185,6/28/2015,5050,Hooded Oriole,Icterus cucullatus,0,0,1,0,0,0,3,0,0,0,0,0,0,1,1,2,3,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0
484,3,32,101,1180185,6/28/2015,5190,House Finch,Haemorhous mexicanus,0,1,0,0,0,0,8,1,8,0,0,0,0,0,0,3,1,5,0,0,1,0,5,0,2,0,1,3,3,0,0,0,2,0,0,5,1,0,0,0,5,0,5,0,1,0,0,0,0,0
484,3,32,101,1180185,6/28/2015,5730,Black-throated Sparrow,Amphispiza bilineata,8,4,0,0,0,0,2,0,3,0,0,1,0,5,2,0,5,0,0,0,0,3,3,0,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0
484,3,32,101,1180185,6/28/2015,5911,California Towhee,Melozone crissalis,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,3,32,101,1180185,6/28/2015,5930,Northern Cardinal,Cardinalis cardinalis,0,0,1,1,1,1,1,3,0,2,1,1,0,0,1,1,2,0,0,3,0,0,0,4,0,2,0,3,3,0,3,2,2,1,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
484,3,32,101,1180185,6/28/2015,5940,Pyrrhuloxia,Cardinalis sinuatus,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,3,32,101,1180185,6/28/2015,6200,Phainopepla,Phainopepla nitens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,3,32,101,1180185,6/28/2015,6882,House Sparrow,Passer domesticus,2,7,0,4,1,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0
484,3,32,101,1180185,6/28/2015,7090,Gray Thrasher,Toxostoma cinereum,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
484,3,32,101,1180185,6/28/2015,7130,Cactus Wren,Campylorhynchus brunneicapillus,7,10,5,3,3,4,3,0,1,0,0,0,3,3,1,3,0,1,1,0,0,2,4,1,0,1,5,0,1,1,1,0,3,2,1,5,0,2,5,3,2,1,0,2,2,0,0,0,0,0
484,3,32,101,1180185,6/28/2015,7150,Rock Wren,Salpinctes obsoletus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,3,32,101,1180185,6/28/2015,7460,Verdin,Auriparus flaviceps,6,1,3,7,5,4,0,2,3,1,5,1,4,3,1,1,2,3,1,0,1,1,2,2,3,1,1,1,2,5,0,0,1,0,3,0,3,4,2,1,2,3,3,1,2,0,0,0,0,0
484,3,32,101,1180185,6/28/2015,7510,Blue-gray Gnatcatcher,Polioptila caerulea,1,0,0,1,0,0,1,0,1,1,1,1,1,4,0,3,0,0,1,1,0,0,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,2,1,0,1,3,0,0,0,0,0,0,0
484,3,32,101,1180185,6/28/2015,7530,California Gnatcatcher,Polioptila californica,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,3,33,101,1180185,6/27/2015,1280,Magnificent Frigatebird,Fregata magnificens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,3,33,101,1180185,6/27/2015,2940,California Quail,Callipepla californica,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,3,33,101,1180185,6/27/2015,3190,White-winged Dove,Zenaida asiatica,0,1,3,0,4,3,3,1,1,2,4,3,0,6,3,1,5,1,1,2,1,2,0,1,0,1,0,0,4,0,2,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
484,3,33,101,1180185,6/27/2015,3200,Common Ground-Dove,Columbina passerina,1,0,6,0,0,1,1,0,1,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,3,33,101,1180185,6/27/2015,3250,Turkey Vulture,Cathartes aura,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,3,33,101,1180185,6/27/2015,3350,Harris's Hawk,Parabuteo unicinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
484,3,33,101,1180185,6/27/2015,3600,American Kestrel,Falco sparverius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
484,3,33,101,1180185,6/27/2015,3620,Crested Caracara,Caracara cheriway,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,3,33,101,1180185,6/27/2015,3850,Greater Roadrunner,Geococcyx californianus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,3,33,101,1180185,6/27/2015,3960,Ladder-backed Woodpecker,Dryobates scalaris,0,0,0,1,0,1,0,5,0,2,2,1,1,0,1,1,1,1,0,0,3,0,0,1,0,0,0,2,0,0,3,1,0,2,4,0,0,1,2,1,0,1,0,1,1,1,0,0,3,2
484,3,33,101,1180185,6/27/2015,4110,Gila Woodpecker,Melanerpes uropygialis,2,4,3,4,3,3,4,1,2,1,2,2,2,0,1,0,1,1,1,0,0,0,1,2,1,2,1,1,0,1,2,1,1,0,1,1,3,1,1,0,1,1,0,0,0,0,1,0,0,1
484,3,33,101,1180185,6/27/2015,4140,Gilded Flicker,Colaptes chrysoides,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
484,3,33,101,1180185,6/27/2015,4300,Costa's Hummingbird,Calypte costae,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,3,33,101,1180185,6/27/2015,4540,Ash-throated Flycatcher,Myiarchus cinerascens,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
484,3,33,101,1180185,6/27/2015,4812,California Scrub-Jay,Aphelocoma californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,3,33,101,1180185,6/27/2015,5050,Hooded Oriole,Icterus cucullatus,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
484,3,33,101,1180185,6/27/2015,5190,House Finch,Haemorhous mexicanus,6,0,0,0,0,0,0,0,2,0,2,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0
484,3,33,101,1180185,6/27/2015,5730,Black-throated Sparrow,Amphispiza bilineata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,1,0,3,0,0,0,0,0,0,1,0,3,0,0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0
484,3,33,101,1180185,6/27/2015,5911,California Towhee,Melozone crissalis,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
484,3,33,101,1180185,6/27/2015,5930,Northern Cardinal,Cardinalis cardinalis,0,1,0,1,1,1,3,3,4,2,0,0,3,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0
484,3,33,101,1180185,6/27/2015,5940,Pyrrhuloxia,Cardinalis sinuatus,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
